ranking,route,passengers,distance_km,origin_hub,origin_hub_qid,origin_hub_latitude,origin_hub_longitude,destination_hub,destination_hub_qid,destination_hub_latitude,destination_hub_longitude
1310,Split - Manchester,89729,1757.5893515514704,Split,Q1663,43.51,16.45,Manchester,Q18125,53.466666666667,-2.2333333333333
1311,Zürich - Gothenburg,89628,1167.5894362365414,Zürich,Q72,47.378611111111,8.54,Gothenburg,Q25287,57.671706102705,11.980966694056
1312,Vienna - Bari,89612,788.5626169870102,Vienna,Q1741,48.20833,16.373064,Bari,Q3519,41.125277777778,16.866666666667
1313,Vilnius - Tallinn,89565,529.605641720534,Vilnius,Q216,54.683333333333,25.283333333333,Tallinn,Q1770,59.437222222222,24.745
1314,Stuttgart - Dresden,89536,412.980521630662,Stuttgart,Q1022,48.776111111111,9.1775,Dresden,Q1731,51.05,13.74
1315,Cologne - Copenhagen,89508,644.5772340067657,Cologne,Q365,50.942222222222,6.9577777777778,Copenhagen,Q1748,55.676111111111,12.568888888889
1316,Verona - Naples,89499,576.141760530317,Verona,Q2028,45.4386111111111,10.9927777777778,Naples,Q2634,40.833333333333,14.25
1317,Barcelona - Catania,88911,1188.1322175281537,Barcelona,Q1492,41.3825,2.1769444444444,Catania,Q1903,37.502669444444,15.087269444444
1318,Milan - Nuremberg,88867,465.44380474079776,Milan,Q490,45.466944444444,9.19,Nuremberg,Q2090,49.4538888888889,11.0775
1319,Barcelona - Rotterdam,88703,1184.9346457217443,Barcelona,Q1492,41.3825,2.1769444444444,Rotterdam,Q34370,51.9225,4.47917
1320,Amsterdam - Ålesund,88699,1124.181490628385,Amsterdam,Q727,52.383333333333,4.9,Ålesund,Q62266,62.4712388888889,6.15423888888889
1321,Seville - A Coruña,88627,695.5995899350779,Seville,Q8717,37.383333333333,-5.9833333333333,A Coruña,Q8757,43.366666666667,-8.3833333333333009
1322,Munich - Palermo,88383,1123.6819457701408,Munich,Q1726,48.1375,11.575,Palermo,Q2656,38.115658,13.361262
1323,Milan - Iași,88320,1422.2148361770544,Milan,Q490,45.466944444444,9.19,Iași,Q46852,47.162222222222,27.588888888889
1324,Milan - Gdańsk,88255,1196.2624496297128,Milan,Q490,45.466944444444,9.19,Gdańsk,Q1792,54.366666666667,18.633333333333
1325,Düsseldorf - Valencia,88186,1420.4522325250832,Düsseldorf,Q1718,51.231144444444,6.7723805555556,Valencia,Q8818,39.47,-0.376388888888889
1326,Helsinki - Tampere,88037,160.22174403903568,Helsinki,Q1757,60.17556,24.93417,Tampere,Q40840,61.4980555555556,23.76
1327,Hamburg - Salzburg,88021,674.6111152579624,Hamburg,Q1055,53.55,10,Salzburg,Q34713,47.7972,13.04768
1328,Girona - Manchester,87591,1330.7396915837776,Girona,Q7038,41.983333333333,2.8166666666667,Manchester,Q18125,53.466666666667,-2.2333333333333
1329,Zürich - Ljubljana,87563,478.8622055235074,Zürich,Q72,47.378611111111,8.54,Ljubljana,Q437,46.05,14.516666666667
1330,Athens - Kefalonia,87443,279.51363298142746,Athens,Q1524,37.9841666666667,23.7280555555556,Kefalonia,Q178488,38.265,20.5525
1331,Paris - Liverpool,87272,628.1541700253374,Paris,Q90,48.856944444444,2.3513888888889,Liverpool,Q24826,53.4075,-2.99194444444444
1332,Warsaw - Nice,87237,1391.0927998384257,Warsaw,Q270,52.216666666667,21.033333333333,Nice,Q33959,43.701944444444,7.2683333333333
1333,Düsseldorf - Corfu,87201,1638.8300850445153,Düsseldorf,Q1718,51.231144444444,6.7723805555556,Corfu,Q121378,39.623888888889,19.82
1334,Paris - Bergen,87096,1296.5519002545432,Paris,Q90,48.856944444444,2.3513888888889,Bergen,Q26793,60.3925,5.3233333333333
1335,Vienna - Podgorica,87045,680.01682046397,Vienna,Q1741,48.20833,16.373064,Podgorica,Q23564,42.439722222222,19.266111111111
1336,Venice - Düsseldorf,86948,763.4333249859027,Venice,Q641,45.439722222222,12.331944444444,Düsseldorf,Q1718,51.231144444444,6.7723805555556
1337,Geneva - Venice,86717,486.3316299993755,Geneva,Q71,46.2,6.15,Venice,Q641,45.439722222222,12.331944444444
1338,Wrocław - Eindhoven,86665,803.3468908670701,Wrocław,Q1799,51.11,17.0325,Eindhoven,Q9832,51.434444444444,5.4841666666667
1339,Pisa - Manchester,86524,1423.58256436647,Pisa,Q13375,43.716666666667,10.4,Manchester,Q18125,53.466666666667,-2.2333333333333
1340,London - Santander,86405,935.3754354448754,London,Q84,51.507222222222,-0.1275,Santander,Q12233,43.466666666667,-3.8
1341,Milan - Craiova,86404,1157.2980481025925,Milan,Q490,45.466944444444,9.19,Craiova,Q168057,44.333333333333,23.816666666667
1342,Stockholm - Turku,86299,265.44285650068554,Stockholm,Q1754,59.329444444444,18.068611111111,Turku,Q38511,60.451666666667,22.27
1343,Lyon - Lille,86195,557.7138383775543,Lyon,Q456,45.758888888889,4.8413888888889,Lille,Q648,50.631944444444,3.0575
1344,Amsterdam - Montpellier,86193,978.3863584429911,Amsterdam,Q727,52.383333333333,4.9,Montpellier,Q6441,43.610919444444,3.8772305555556
1345,Brussels - Nantes,86096,589.7744919493549,Brussels,Q239,50.8466666666667,4.35166666666667,Nantes,Q12191,47.217222222222,-1.5538888888889
1346,Düsseldorf - Bilbao,85657,1148.7027101769725,Düsseldorf,Q1718,51.231144444444,6.7723805555556,Bilbao,Q8692,43.262222222222,-2.9533333333333
1347,London - Carcassonne,85445,940.5290984200429,London,Q84,51.507222222222,-0.1275,Carcassonne,Q6582,43.215833333333,2.3513888888889
1348,Seville - Santiago de Compostela,85275,648.768932943249,Seville,Q8717,37.383333333333,-5.9833333333333,Santiago de Compostela,Q14314,42.883333333333,-8.5333333333333
1349,Barcelona - Valencia,85247,303.1827620254859,Barcelona,Q1492,41.3825,2.1769444444444,Valencia,Q8818,39.47,-0.376388888888889
1350,Rome - Hamburg,85197,1309.2210687483355,Rome,Q220,41.893055555556,12.482777777778,Hamburg,Q1055,53.55,10
1351,Lisbon - Edinburgh,85150,1967.0206602512194,Lisbon,Q597,38.708042,-9.139016,Edinburgh,Q23436,55.95,-3.1988888888889
1352,Málaga - Nantes,85126,1191.129896134164,Málaga,Q8851,36.716666666667,-4.4166666666667,Nantes,Q12191,47.217222222222,-1.5538888888889
1353,Zürich - Bordeaux,85119,757.0924342534607,Zürich,Q72,47.378611111111,8.54,Bordeaux,Q1479,44.837777777778,-0.57944444444444
1354,Helsinki - Kajaani,84767,472.98597692926074,Helsinki,Q1757,60.17556,24.93417,Kajaani,Q193180,64.225,27.733333333333
1355,Budapest - Málaga,84716,2262.756409949145,Budapest,Q1781,47.498333333333,19.040833333333,Málaga,Q8851,36.716666666667,-4.4166666666667
1356,Lisbon - Bristol,84525,1505.940947120423,Lisbon,Q597,38.708042,-9.139016,Bristol,Q23154,51.45,-2.5833333333333
1357,Berlin - Glasgow,84509,1202.1398521300891,Berlin,Q64,52.516666666667,13.383333333333,Glasgow,Q4093,55.8611111111111,-4.25
1358,Lisbon - Bucharest,84340,2974.223823159096,Lisbon,Q597,38.708042,-9.139016,Bucharest,Q19660,44.4,26.083333333333
1359,Madrid - Cluj-Napoca,84172,2292.132043217037,Madrid,Q2807,40.418888888889,-3.6919444444444,Cluj-Napoca,Q100188,46.78,23.559444444444
1360,Warsaw - Stuttgart,83930,920.3232333672678,Warsaw,Q270,52.216666666667,21.033333333333,Stuttgart,Q1022,48.776111111111,9.1775
1361,Hamburg - Budapest,83764,926.6740838890579,Hamburg,Q1055,53.55,10,Budapest,Q1781,47.498333333333,19.040833333333
1362,Helsinki - Gdańsk,83660,748.0545665076211,Helsinki,Q1757,60.17556,24.93417,Gdańsk,Q1792,54.366666666667,18.633333333333
1363,Manchester - Kefalonia,83372,2423.2462305381123,Manchester,Q18125,53.466666666667,-2.2333333333333,Kefalonia,Q178488,38.265,20.5525
1364,Warsaw - Cologne,83134,981.2855510289808,Warsaw,Q270,52.216666666667,21.033333333333,Cologne,Q365,50.942222222222,6.9577777777778
1365,Madrid - Liverpool,82923,1445.2297059088269,Madrid,Q2807,40.418888888889,-3.6919444444444,Liverpool,Q24826,53.4075,-2.99194444444444
1366,Oslo - Ørsta,82903,355.75625439191026,Oslo,Q585,59.911111111111,10.752777777778,Ørsta,Q10728780,62.1997,6.12889
1367,Naples - Bucharest,82750,1045.1307491387893,Naples,Q2634,40.833333333333,14.25,Bucharest,Q19660,44.4,26.083333333333
1368,Naples - Nice,82330,656.7802143915649,Naples,Q2634,40.833333333333,14.25,Nice,Q33959,43.701944444444,7.2683333333333
1369,Manchester - Newquay,82308,391.5092247034562,Manchester,Q18125,53.466666666667,-2.2333333333333,Newquay,Q943517,50.412,-5.0757
1370,Paris - Genoa,82307,704.7991982292403,Paris,Q90,48.856944444444,2.3513888888889,Genoa,Q1449,44.407186111111,8.9339833333333
1371,Vienna - St. Gallen,82248,529.4224529015625,Vienna,Q1741,48.20833,16.373064,St. Gallen,Q25607,47.423333333333,9.3772222222222
1372,Bordeaux - Porto,81974,770.722034925906,Bordeaux,Q1479,44.837777777778,-0.57944444444444,Porto,Q36433,41.149472222222,-8.6107777777778
1373,Alicante - Bruges,81815,1459.5013298392516,Alicante,Q11959,38.345277777778,-0.48305555555556,Bruges,Q12994,51.2088888888889,3.22416666666667
1374,Amsterdam - Tallinn,81793,1455.9833985299163,Amsterdam,Q727,52.383333333333,4.9,Tallinn,Q1770,59.437222222222,24.745
1375,Katowice - Barcelona,81711,1628.3640062445222,Katowice,Q588,50.25,19,Barcelona,Q1492,41.3825,2.1769444444444
1376,Tromsø - Hammerfest,81578,210.45207127879598,Tromsø,Q26087,69.666667,18.933333,Hammerfest,Q107351,70.663333,23.677778
1377,Warsaw - Zagreb,81430,801.3906045400657,Warsaw,Q270,52.216666666667,21.033333333333,Zagreb,Q1435,45.8130555555556,15.9772222222222
1378,Rennes - Nice,81144,847.7218730655677,Rennes,Q647,48.114166666667,-1.6808333333333,Nice,Q33959,43.701944444444,7.2683333333333
1379,Warsaw - Edinburgh,80925,1624.8987169694728,Warsaw,Q270,52.216666666667,21.033333333333,Edinburgh,Q23436,55.95,-3.1988888888889
1380,Amsterdam - Split,80911,1305.8468531715403,Amsterdam,Q727,52.383333333333,4.9,Split,Q1663,43.51,16.45
1381,Málaga - Marseille,80868,1108.1347198718763,Málaga,Q8851,36.716666666667,-4.4166666666667,Marseille,Q23482,43.296666666667,5.3763888888889
1382,Ljubljana - Munich,80840,321.62040909407915,Ljubljana,Q437,46.05,14.516666666667,Munich,Q1726,48.1375,11.575
1383,Katowice - Doncaster,80819,1423.5184688241527,Katowice,Q588,50.25,19,Doncaster,Q58900,53.5227777777778,-1.1325
1384,Munich - Faro,80575,2010.368029743179,Munich,Q1726,48.1375,11.575,Faro,Q159457,37.0161111111111,-7.935
1385,Warsaw - Billund,80550,870.3549581533356,Warsaw,Q270,52.216666666667,21.033333333333,Billund,Q1701099,55.730833333333,9.1152777777778
1386,Birmingham - Zakynthos,80433,2393.905859717178,Birmingham,Q2256,52.48,-1.9025,Zakynthos,Q144880,37.8,20.75
1387,Copenhagen - Luxembourg,80365,801.4101047007996,Copenhagen,Q1748,55.676111111111,12.568888888889,Luxembourg,Q1842,49.610555555556,6.1327777777778
1388,Hamburg - Athens,80336,2024.2910269858492,Hamburg,Q1055,53.55,10,Athens,Q1524,37.9841666666667,23.7280555555556
1389,Amsterdam - Corfu,80312,1820.3978930381024,Amsterdam,Q727,52.383333333333,4.9,Corfu,Q121378,39.623888888889,19.82
1390,Genoa - Catania,80253,924.8188655786595,Genoa,Q1449,44.407186111111,8.9339833333333,Catania,Q1903,37.502669444444,15.087269444444
1391,Amsterdam - Genoa,80244,935.2029027716443,Amsterdam,Q727,52.383333333333,4.9,Genoa,Q1449,44.407186111111,8.9339833333333
1392,Düsseldorf - Kraków,80188,936.0171108597484,Düsseldorf,Q1718,51.231144444444,6.7723805555556,Kraków,Q31487,50.061388888889,19.937222222222
1393,Málaga - Oviedo,80186,748.9592734189002,Málaga,Q8851,36.716666666667,-4.4166666666667,Oviedo,Q14317,43.3625,-5.8502777777778
1394,Dortmund - Budapest,80168,946.1208890606968,Dortmund,Q1295,51.513888888889,7.4652777777778,Budapest,Q1781,47.498333333333,19.040833333333
1395,Seville - Bristol,80153,1586.8306236166222,Seville,Q8717,37.383333333333,-5.9833333333333,Bristol,Q23154,51.45,-2.5833333333333
1396,Lyon - Pau,80019,495.1768813060982,Lyon,Q456,45.758888888889,4.8413888888889,Pau,Q132671,43.300833333333,-0.37
1397,Copenhagen - Birmingham,79920,1006.4249826824206,Copenhagen,Q1748,55.676111111111,12.568888888889,Birmingham,Q2256,52.48,-1.9025
1398,Barcelona - Hanover,79849,1348.8805252025277,Barcelona,Q1492,41.3825,2.1769444444444,Hanover,Q1715,52.374444444444,9.7386111111111
1399,Bologna - Cluj-Napoca,79814,982.1067499929655,Bologna,Q1891,44.493888888889,11.342777777778,Cluj-Napoca,Q100188,46.78,23.559444444444
1400,Stavanger - Sandefjord,79758,258.45329566917627,Stavanger,Q25416,58.97,5.71,Sandefjord,Q109005,59.12881,10.21971
1401,Bilbao - Manchester,79659,1135.9144598902697,Bilbao,Q8692,43.262222222222,-2.9533333333333,Manchester,Q18125,53.466666666667,-2.2333333333333
1402,Zürich - Bremen,79532,633.91412329477,Zürich,Q72,47.378611111111,8.54,Bremen,Q24879,53.076944444444,8.8088888888889
1403,Paris - Wrocław,79532,1077.1855631340973,Paris,Q90,48.856944444444,2.3513888888889,Wrocław,Q1799,51.11,17.0325
1404,Seville - Oviedo,79328,664.9493069448706,Seville,Q8717,37.383333333333,-5.9833333333333,Oviedo,Q14317,43.3625,-5.8502777777778
1405,Gdańsk - Doncaster,79279,1292.7134808133446,Gdańsk,Q1792,54.366666666667,18.633333333333,Doncaster,Q58900,53.5227777777778,-1.1325
1406,Stuttgart - Catania,79153,1341.0896636588716,Stuttgart,Q1022,48.776111111111,9.1775,Catania,Q1903,37.502669444444,15.087269444444
1407,Toulouse - Seville,79030,933.5473977480036,Toulouse,Q7880,43.604444444444,1.4438888888889,Seville,Q8717,37.383333333333,-5.9833333333333
1408,Helsinki - Kuusamo,78939,677.9283010845296,Helsinki,Q1757,60.17556,24.93417,Kuusamo,Q207999,65.966666666667,29.166666666667
1409,London - Memmingen,78861,836.650734688904,London,Q84,51.507222222222,-0.1275,Memmingen,Q14825,47.987777777778,10.181111111111
1410,Palermo - Madrid,78732,1487.7969347731143,Palermo,Q2656,38.115658,13.361262,Madrid,Q2807,40.418888888889,-3.6919444444444
1411,Barcelona - Cavtat,78720,1330.8113537215927,Barcelona,Q1492,41.3825,2.1769444444444,Cavtat,Q221350,42.579444444444,18.220833333333
1412,Milan - Riga,78668,1638.727477519554,Milan,Q490,45.466944444444,9.19,Riga,Q1773,56.9475,24.106944444444
1413,Málaga - Bournemouth,78599,1570.1419149896215,Málaga,Q8851,36.716666666667,-4.4166666666667,Bournemouth,Q170478,50.72,-1.88
1414,Alicante - Stavanger,78429,2335.6695996747035,Alicante,Q11959,38.345277777778,-0.48305555555556,Stavanger,Q25416,58.97,5.71
1415,Cologne - Madrid,78361,1429.943327132083,Cologne,Q365,50.942222222222,6.9577777777778,Madrid,Q2807,40.418888888889,-3.6919444444444
1416,Berlin - Gothenburg,78066,580.0853838139609,Berlin,Q64,52.516666666667,13.383333333333,Gothenburg,Q25287,57.671706102705,11.980966694056
1417,Bordeaux - Málaga,77741,958.7879119564899,Bordeaux,Q1479,44.837777777778,-0.57944444444444,Málaga,Q8851,36.716666666667,-4.4166666666667
1418,Lyon - Prague,77718,859.3960740197167,Lyon,Q456,45.758888888889,4.8413888888889,Prague,Q1085,50.083333333333,14.416666666667
1419,Dortmund - Cluj-Napoca,77708,1279.9777536495621,Dortmund,Q1295,51.513888888889,7.4652777777778,Cluj-Napoca,Q100188,46.78,23.559444444444
1420,Pisa - Bristol,77653,1295.7148491293801,Pisa,Q13375,43.716666666667,10.4,Bristol,Q23154,51.45,-2.5833333333333
1421,Copenhagen - Kristiansand,77527,390.4100993588567,Copenhagen,Q1748,55.676111111111,12.568888888889,Kristiansand,Q2415,58.14672222,7.99561111
1422,Katowice - Zakynthos,77499,1391.325925720147,Katowice,Q588,50.25,19,Zakynthos,Q144880,37.8,20.75
1423,Memmingen - Sibiu,77434,1087.3045273388675,Memmingen,Q14825,47.987777777778,10.181111111111,Sibiu,Q83324,45.8,24.15
1424,Hamburg - Gdańsk,77428,571.7059716077308,Hamburg,Q1055,53.55,10,Gdańsk,Q1792,54.366666666667,18.633333333333
1425,Lisbon - Florence,77307,1790.2187326664416,Lisbon,Q597,38.708042,-9.139016,Florence,Q2044,43.771388888889,11.254166666667
1426,Rennes - Marseille,77025,765.731584012397,Rennes,Q647,48.114166666667,-1.6808333333333,Marseille,Q23482,43.296666666667,5.3763888888889
1427,Toulouse - Marseille,76991,319.2562609313377,Toulouse,Q7880,43.604444444444,1.4438888888889,Marseille,Q23482,43.296666666667,5.3763888888889
1428,Basel - Niš,76828,1209.3623724561164,Basel,Q78,47.560555555556,7.5905555555556,Niš,Q129259,43.319166666667,21.896111111111
1429,Hamburg - Thessaloniki,76793,1731.8019397622359,Hamburg,Q1055,53.55,10,Thessaloniki,Q17151,40.6402777777778,22.9355555555556
1430,Copenhagen - Palanga,76648,531.3324955823014,Copenhagen,Q1748,55.676111111111,12.568888888889,Palanga,Q2047414,55.916666666667,21.063888888889
1431,Paris - Southampton,76580,352.5764187688566,Paris,Q90,48.856944444444,2.3513888888889,Southampton,Q79848,50.9066666666667,-1.40444444444444
1432,Geneva - Faro,76553,1549.5953053789697,Geneva,Q71,46.2,6.15,Faro,Q159457,37.0161111111111,-7.935
1433,Paris - Exeter,76337,470.3878823942694,Paris,Q90,48.856944444444,2.3513888888889,Exeter,Q134672,50.721538888889,-3.5331083333333
1434,Cologne - Budapest,76301,956.0094150090913,Cologne,Q365,50.942222222222,6.9577777777778,Budapest,Q1781,47.498333333333,19.040833333333
1435,Prague - Naples,76213,1028.6360945720353,Prague,Q1085,50.083333333333,14.416666666667,Naples,Q2634,40.833333333333,14.25
1436,Bari - Kraków,76164,1021.7333134559968,Bari,Q3519,41.125277777778,16.866666666667,Kraków,Q31487,50.061388888889,19.937222222222
1437,Warsaw - Bristol,75774,1617.8141271059367,Warsaw,Q270,52.216666666667,21.033333333333,Bristol,Q23154,51.45,-2.5833333333333
1438,Riga - Palanga,75724,219.3854217806156,Riga,Q1773,56.9475,24.106944444444,Palanga,Q2047414,55.916666666667,21.063888888889
1439,Brussels - Cluj-Napoca,75721,1472.418231508539,Brussels,Q239,50.8466666666667,4.35166666666667,Cluj-Napoca,Q100188,46.78,23.559444444444
1440,Stuttgart - Athens,75671,1674.602477759358,Stuttgart,Q1022,48.776111111111,9.1775,Athens,Q1524,37.9841666666667,23.7280555555556
1441,Málaga - Bruges,75572,1721.3236818628427,Málaga,Q8851,36.716666666667,-4.4166666666667,Bruges,Q12994,51.2088888888889,3.22416666666667
1442,Brussels - Bari,75569,1446.4000911302987,Brussels,Q239,50.8466666666667,4.35166666666667,Bari,Q3519,41.125277777778,16.866666666667
1443,Catania - Florence,75566,768.2063408313902,Catania,Q1903,37.502669444444,15.087269444444,Florence,Q2044,43.771388888889,11.254166666667
1444,Geneva - Lille,75470,542.9737832087411,Geneva,Q71,46.2,6.15,Lille,Q648,50.631944444444,3.0575
1445,Budapest - Nottingham,75454,1552.437721872659,Budapest,Q1781,47.498333333333,19.040833333333,Nottingham,Q41262,52.955,-1.1491666666667
1446,Wrocław - Nottingham,75111,1257.0683907621526,Wrocław,Q1799,51.11,17.0325,Nottingham,Q41262,52.955,-1.1491666666667
1447,Stockholm - Trondheim,75016,612.1366646091915,Stockholm,Q1754,59.329444444444,18.068611111111,Trondheim,Q25804,63.44,10.4
1448,Skopje - Bratislava,75005,764.2363859955589,Skopje,Q384,41.983333333333,21.433333333333,Bratislava,Q1780,48.144722222222,17.112777777778
1449,Skopje - Zagreb,74735,610.0174470579198,Skopje,Q384,41.983333333333,21.433333333333,Zagreb,Q1435,45.8130555555556,15.9772222222222
1450,Wrocław - Sandefjord,74217,990.1380199471176,Wrocław,Q1799,51.11,17.0325,Sandefjord,Q109005,59.12881,10.21971
1451,Bodø - Stokmarknes,73755,144.36302136886562,Bodø,Q39383,67.28267,14.37513,Stokmarknes,Q288577,68.565555555556,14.905833333333
1452,Paris - Iași,72223,1878.132524988101,Paris,Q90,48.856944444444,2.3513888888889,Iași,Q46852,47.162222222222,27.588888888889
1453,Paris - Cavtat,71767,1412.0324625701091,Paris,Q90,48.856944444444,2.3513888888889,Cavtat,Q221350,42.579444444444,18.220833333333
1454,Prague - Corfu,69355,1237.7422028261476,Prague,Q1085,50.083333333333,14.416666666667,Corfu,Q121378,39.623888888889,19.82
1455,Basel - Split,68996,823.2458352494637,Basel,Q78,47.560555555556,7.5905555555556,Split,Q1663,43.51,16.45
1456,Dortmund - Sibiu,68085,1376.0528904870666,Dortmund,Q1295,51.513888888889,7.4652777777778,Sibiu,Q83324,45.8,24.15
1457,Athens - Zakynthos,67454,262.119264596522,Athens,Q1524,37.9841666666667,23.7280555555556,Zakynthos,Q144880,37.8,20.75
1458,Berlin - Salzburg,66663,525.3244550429243,Berlin,Q64,52.516666666667,13.383333333333,Salzburg,Q34713,47.7972,13.04768
1459,Nottingham - Corfu,66574,2174.3825632132584,Nottingham,Q41262,52.955,-1.1491666666667,Corfu,Q121378,39.623888888889,19.82
1460,Gdańsk - Stavanger,66004,938.6149296600249,Gdańsk,Q1792,54.366666666667,18.633333333333,Stavanger,Q25416,58.97,5.71
1461,Nottingham - Zakynthos,65159,2382.763032341141,Nottingham,Q41262,52.955,-1.1491666666667,Zakynthos,Q144880,37.8,20.75
