occurrenceID,verbatimScientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,eventDate,day,month,year,collectionCode,catalogNumber,license,rightsHolder,recordedBy,issue
URN:catalog:CLO:EBIRD_ESP:OBS817079968,Phoenicopterus roseus,ES,Lagunas de Campillos--Laguna Dulce,Andalucía,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0361,-4.75665,2019-10-15T00:00:00Z,15,10,2019,EBIRD_ESP,OBS817079968,CC0_1_0,NA,obsr961493,NA
URN:catalog:CLO:EBIRD:OBS816907644,Phoenicopterus roseus,CY,Akrotiri Salt Lake (Limassol Salt Lake),Lemesos,PRESENT,100,e2e717bf-551a-4917-bdc9-4fa0f342c530,34.6178,32.9751,2019-10-06T00:00:00Z,6,10,2019,EBIRD,OBS816907644,CC0_1_0,NA,obsr1181517,NA
URN:catalog:CLO:EBIRD:OBS812892939,Alcedo atthis,ES,Eguíllor,Navarra Comunidad Foral de,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.8477,-1.8101,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS812892939,CC0_1_0,NA,obsr1457799,NA
URN:catalog:CLO:EBIRD:OBS812655716,Alcedo atthis,PT,Campos agrícolas do Marmeleiro,Santarém,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.5591,-8.45016,2019-10-04T00:00:00Z,4,10,2019,EBIRD,OBS812655716,CC0_1_0,NA,obsr612381,NA
URN:catalog:CLO:EBIRD:OBS830717061,Alcedo atthis,ES,Embalse de Montijo--Cola del Aljucén,Extremadura,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.9411,-6.41167,2019-10-20T00:00:00Z,20,10,2019,EBIRD,OBS830717061,CC0_1_0,NA,obsr959343,NA
URN:catalog:CLO:EBIRD:OBS815872351,Alcedo atthis,CZ,Tovačov--Křenovský rybník,Olomoucký kraj,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.4387,17.2969,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS815872351,CC0_1_0,NA,obsr1404648,NA
URN:catalog:CLO:EBIRD_ESP:OBS856734368,Alcedo atthis,ES,Río Tiétar--Puente Pozo del Rey,Extremadura,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.069,-5.46843,2019-10-19T00:00:00Z,19,10,2019,EBIRD_ESP,OBS856734368,CC0_1_0,NA,obsr886548,NA
URN:catalog:CLO:EBIRD:OBS818732194,Alcedo atthis,ES,"El Cerro de Andévalo, Andalucía, Embalse del Tamujoso",Andalucía,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.7294,-6.89187,2019-10-20T00:00:00Z,20,10,2019,EBIRD,OBS818732194,CC0_1_0,NA,obsr1407128,NA
URN:catalog:CLO:EBIRD:OBS818113640,Alcedo atthis,BE,Gent - Bourgoyen-Ossemeersen,Vlaamse Gewest,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.0626,3.67422,2019-10-19T00:00:00Z,19,10,2019,EBIRD,OBS818113640,CC0_1_0,NA,obsr345071,NA
URN:catalog:CLO:EBIRD:OBS813018707,Alcedo atthis,IE,Rusheen Bay,Connaught,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.2553,-9.12205,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS813018707,CC0_1_0,NA,obsr717341,NA
URN:catalog:CLO:EBIRD:OBS814331582,Phoenicopterus roseus,ES,Delta de l'Ebre PNat--Plataforma del Trabucador,Cataluña,PRESENT,29,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6296,0.741781,2019-10-08T00:00:00Z,8,10,2019,EBIRD,OBS814331582,CC0_1_0,NA,obsr98119,NA
URN:catalog:CLO:EBIRD:OBS819687160,Alcedo atthis,PT,Ria de Alvor--dunas de Alvor,Faro,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1249,-8.60882,2019-10-22T00:00:00Z,22,10,2019,EBIRD,OBS819687160,CC0_1_0,NA,obsr1155865,NA
URN:catalog:CLO:EBIRD_POR:OBS817841567,Phoenicopterus roseus,PT,"47 Rua Esteiro da Quebrada, Montijo, Setúbal, PT (38,704, -8,983)",Setúbal,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.704,-8.98328,2019-10-18T00:00:00Z,18,10,2019,EBIRD_POR,OBS817841567,CC0_1_0,NA,obsr1202261,NA
URN:catalog:CLO:EBIRD_ESP:OBS817566211,Alcedo atthis,ES,Ría de Villaciciosa PNat--El Cierrón,Asturias Principado de,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.488,-5.43146,2019-10-17T00:00:00Z,17,10,2019,EBIRD_ESP,OBS817566211,CC0_1_0,NA,obsr1193477,NA
URN:catalog:CLO:EBIRD:OBS822069386,Phoenicopterus roseus,ES,Lagunas de la Mata y Torrevieja PNat--Área General,Valenciana Comunidad,PRESENT,36,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.0238,-0.683427,2019-10-29T00:00:00Z,29,10,2019,EBIRD,OBS822069386,CC0_1_0,NA,obsr346444,NA
URN:catalog:CLO:EBIRD:OBS812901250,Alcedo atthis,ES,Zaragoza--Huerta Las Fuentes y Soto Cantalobos,Aragón,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.6403,-0.846462,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS812901250,CC0_1_0,NA,obsr1140083,NA
URN:catalog:CLO:EBIRD:OBS821736819,Phoenicopterus roseus,ES,Marisma de Cetina,Andalucía,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.5665,-6.15082,2019-10-28T00:00:00Z,28,10,2019,EBIRD,OBS821736819,CC0_1_0,NA,obsr807395,NA
URN:catalog:CLO:EBIRD_ESP:OBS812043607,Alcedo atthis,ES,Tablas de Alarcos,Castilla-La Mancha,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.985,-4.02683,2019-10-02T00:00:00Z,2,10,2019,EBIRD_ESP,OBS812043607,CC0_1_0,NA,obsr695321,NA
URN:catalog:CLO:EBIRD:OBS812014690,Phoenicopterus roseus,ES,Aiguamolls de l'Empordà PNat--Estany de Vilaüt,Cataluña,PRESENT,12,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.2885,3.10999,2019-10-02T00:00:00Z,2,10,2019,EBIRD,OBS812014690,CC0_1_0,NA,obsr457108,NA
URN:catalog:CLO:EBIRD_ESP:OBS815432818,Alcedo atthis,ES,"(39,4880,-6,2986)",Extremadura,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.488,-6.29858,2019-10-12T00:00:00Z,12,10,2019,EBIRD_ESP,OBS815432818,CC0_1_0,NA,obsr893096,NA
URN:catalog:CLO:EBIRD:OBS819969101,Alcedo atthis,ES,Es Cavallet (P.N. ses Salines d'Eivissa),Illes Baleares,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.8473,1.40095,2019-10-23T00:00:00Z,23,10,2019,EBIRD,OBS819969101,CC0_1_0,NA,obsr423094,NA
URN:catalog:CLO:EBIRD_ESP:OBS817389529,Alcedo atthis,ES,Parque de La Marjal,Valenciana Comunidad,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.3772,-0.419594,2019-10-16T00:00:00Z,16,10,2019,EBIRD_ESP,OBS817389529,CC0_1_0,NA,obsr944271,NA
URN:catalog:CLO:EBIRD:OBS821919473,Phoenicopterus roseus,TR,Kocaçay Deltası - Genel,Bursa,PRESENT,500,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.3832,28.5012,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821919473,CC0_1_0,NA,obsr629126,NA
URN:catalog:CLO:EBIRD_ESP:OBS822387184,Alcedo atthis,ES,Estanys d'Almenara - Marjal de la Almenara,Valenciana Comunidad,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.7537,-0.192218,2019-10-30T00:00:00Z,30,10,2019,EBIRD_ESP,OBS822387184,CC0_1_0,NA,obsr723272,NA
URN:catalog:CLO:EBIRD_ESP:OBS822454762,Phoenicopterus roseus,ES,Lagunas de Campillos--Laguna Dulce,Andalucía,PRESENT,7,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0515,-4.83424,2019-10-30T00:00:00Z,30,10,2019,EBIRD_ESP,OBS822454762,CC0_1_0,NA,obsr959960,NA
URN:catalog:CLO:EBIRD:OBS822412254,Alcedo atthis,ES,Caspe,Aragón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.2355,-0.043159,2019-10-30T00:00:00Z,30,10,2019,EBIRD,OBS822412254,CC0_1_0,NA,obsr760894,COORDINATE_ROUNDED
URN:catalog:CLO:EBIRD:OBS815918940,Alcedo atthis,DE,Alter Main bei Grafenrheinfeld und Bergrheinfeld (NSG),Bayern,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.9905,10.1997,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS815918940,CC0_1_0,NA,obsr1044559,NA
URN:catalog:CLO:EBIRD:OBS817763695,Alcedo atthis,CH,Flachsee,Aargau,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.3281,8.36852,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS817763695,CC0_1_0,NA,obsr1136389,NA
URN:catalog:CLO:EBIRD_ESP:OBS821523511,Alcedo atthis,ES,El Hondo PNat--Campos de Vistabella,Valenciana Comunidad,PRESENT,9,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.158,-0.727072,2019-10-27T00:00:00Z,27,10,2019,EBIRD_ESP,OBS821523511,CC0_1_0,NA,obsr925758,NA
URN:catalog:CLO:EBIRD:OBS821430514,Alcedo atthis,CZ,Mutěnické rybníky,Jihomoravský kraj,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.904,17.0569,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821430514,CC0_1_0,NA,obsr953011,NA
URN:catalog:CLO:EBIRD_ESP:OBS817198878,Alcedo atthis,ES,La Janda--Área General,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.2385,-5.78898,2019-10-16T00:00:00Z,16,10,2019,EBIRD_ESP,OBS817198878,CC0_1_0,NA,obsr806822,NA
URN:catalog:CLO:EBIRD:OBS813817728,Alcedo atthis,ES,Riberas del Pisuerga--Presa de Reinoso,Castilla y León,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.9775,-4.37513,2019-10-07T00:00:00Z,7,10,2019,EBIRD,OBS813817728,CC0_1_0,NA,obsr1016055,NA
URN:catalog:CLO:EBIRD:OBS824243202,Alcedo atthis,PT,Parque da Cidade do Porto,Porto,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.1689,-8.67989,2019-10-23T00:00:00Z,23,10,2019,EBIRD,OBS824243202,CC0_1_0,NA,obsr1408661,NA
URN:catalog:CLO:EBIRD:OBS817731702,Alcedo atthis,DE,Kassel--Fuldaaue,Hessen,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.295,9.50897,2019-10-18T00:00:00Z,18,10,2019,EBIRD,OBS817731702,CC0_1_0,NA,obsr1059982,NA
URN:catalog:CLO:EBIRD:OBS821310594,Alcedo atthis,ES,Ría de la Villa R.N.--Observatorio El Picu,Asturias Principado de,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.5136,-5.39259,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821310594,CC0_1_0,NA,obsr1219138,NA
URN:catalog:CLO:EBIRD:OBS819241148,Alcedo atthis,ES,Esteiro do Miño--Esteiro do Tamuxe,Galicia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.9109,-8.82848,2019-10-20T00:00:00Z,20,10,2019,EBIRD,OBS819241148,CC0_1_0,NA,obsr720957,NA
URN:catalog:CLO:EBIRD:OBS818933907,Alcedo atthis,ES,"ES-Playa- Calle Marjal del Moro - 39,616x-0,26 - 30/01/2016 18:35",Valenciana Comunidad,PRESENT,10,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.6161,-0.259507,2019-10-20T00:00:00Z,20,10,2019,EBIRD,OBS818933907,CC0_1_0,NA,obsr680929,NA
URN:catalog:CLO:EBIRD:OBS814833926,Phoenicopterus roseus,ES,Delta de l'Ebre PNat--Hemidelta Sud Area General,Cataluña,PRESENT,450,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6776,0.688534,2019-10-08T00:00:00Z,8,10,2019,EBIRD,OBS814833926,CC0_1_0,NA,obsr1066117,NA
URN:catalog:CLO:EBIRD:OBS817392750,Alcedo atthis,ES,"Marismas de Santoña, Victoria y Joyel PNat--Observatorio de La Arenilla",Cantabria,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.443600000000004,-3.47149,2019-10-09T00:00:00Z,9,10,2019,EBIRD,OBS817392750,CC0_1_0,NA,obsr610480,NA
URN:catalog:CLO:EBIRD:OBS835645968,Alcedo atthis,FR,Etangs de Sauvebonne,Provence-Alpes-Côte-d'Azur,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.1623,6.12072,2019-10-31T00:00:00Z,31,10,2019,EBIRD,OBS835645968,CC0_1_0,NA,obsr1339222,NA
URN:catalog:CLO:EBIRD:OBS813461354,Alcedo atthis,TR,Kavak Deltası,Çanakkale,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.63,26.83,2019-10-06T00:00:00Z,6,10,2019,EBIRD,OBS813461354,CC0_1_0,NA,obsr937249,NA
URN:catalog:CLO:EBIRD:OBS817082640,Alcedo atthis,ES,"Cervo--San Cibrao, Foz do río Covo",Galicia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.6941,-7.44541,2019-10-16T00:00:00Z,16,10,2019,EBIRD,OBS817082640,CC0_1_0,NA,obsr845404,NA
URN:catalog:CLO:EBIRD:OBS815180165,Alcedo atthis,ES,Palazuelo--Arrozales al norte,Extremadura,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.1235,-5.73574,2019-10-10T00:00:00Z,10,10,2019,EBIRD,OBS815180165,CC0_1_0,NA,obsr231489,NA
URN:catalog:CLO:EBIRD:OBS820098927,Alcedo atthis,ES,Clot de Galvany--Charca Anátidas,Valenciana Comunidad,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.2423,-0.526872,2019-10-23T00:00:00Z,23,10,2019,EBIRD,OBS820098927,CC0_1_0,NA,obsr1304327,NA
URN:catalog:CLO:EBIRD:OBS820263852,Alcedo atthis,ES,Embalse de Alcollarín--General,Extremadura,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.257,-5.74898,2019-10-24T00:00:00Z,24,10,2019,EBIRD,OBS820263852,CC0_1_0,NA,obsr477997,NA
URN:catalog:CLO:EBIRD:OBS812933991,Alcedo atthis,ES,El Hondo PNat--Centro de Visitantes,Valenciana Comunidad,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.1866,-0.78791,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS812933991,CC0_1_0,NA,obsr799554,NA
URN:catalog:CLO:EBIRD:OBS820302166,Alcedo atthis,ES,"Unnamed Road, Sant Jaume d'Enveja, Catalunya, ES (40.669, 0.812)",Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6687,0.811692,2019-10-24T00:00:00Z,24,10,2019,EBIRD,OBS820302166,CC0_1_0,NA,obsr1089704,NA
URN:catalog:CLO:EBIRD:OBS818088997,Alcedo atthis,SE,Ravlundafältet,Skåne län [SE-12],PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,55.7437,14.1864,2019-10-19T00:00:00Z,19,10,2019,EBIRD,OBS818088997,CC0_1_0,NA,obsr431706,NA
URN:catalog:CLO:EBIRD_ESP:OBS818133859,Alcedo atthis,ES,Delta de l'Ebre PNat--finca DACSA-gespa nova,Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6888,0.832355,2019-10-19T00:00:00Z,19,10,2019,EBIRD_ESP,OBS818133859,CC0_1_0,NA,obsr611781,NA
URN:catalog:CLO:EBIRD_ESP:OBS815147298,Alcedo atthis,ES,Embalse de Puente Nuevo--Área general,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.1087,-4.94904,2019-10-11T00:00:00Z,11,10,2019,EBIRD_ESP,OBS815147298,CC0_1_0,NA,obsr852823,NA
URN:catalog:CLO:EBIRD:OBS814833075,Phoenicopterus roseus,ES,Marismas del Odiel PNat--Isla de Saltes,Andalucía,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1899,-6.94385,2019-10-09T00:00:00Z,9,10,2019,EBIRD,OBS814833075,CC0_1_0,NA,obsr1061499,NA
URN:catalog:CLO:EBIRD_POR:OBS822787021,Alcedo atthis,PT,Sapal de Alhos Vedros,Setúbal,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.6647,-9.02141,2019-10-31T00:00:00Z,31,10,2019,EBIRD_POR,OBS822787021,CC0_1_0,NA,obsr932654,NA
URN:catalog:CLO:EBIRD_POR:OBS812688516,Alcedo atthis,PT,PN Ria Formosa--Cacela Velha,Faro,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1563,-7.54586,2019-10-04T00:00:00Z,4,10,2019,EBIRD_POR,OBS812688516,CC0_1_0,NA,obsr1102137,NA
URN:catalog:CLO:EBIRD:OBS816432363,Alcedo atthis,ES,Alcañiz--Estanca de Alcañiz,Aragón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.0618,-0.190115,2019-10-14T00:00:00Z,14,10,2019,EBIRD,OBS816432363,CC0_1_0,NA,obsr1314843,NA
URN:catalog:CLO:EBIRD:OBS820034231,Alcedo atthis,TR,Kırkgöz,Antalya,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0998,30.5851,2019-10-20T00:00:00Z,20,10,2019,EBIRD,OBS820034231,CC0_1_0,NA,obsr629450,NA
URN:catalog:CLO:EBIRD:OBS817386398,Alcedo atthis,HU,Kösély fishponds and Eastern main canal--Hajdúszoboszló,Hajdú-Bihar,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.4284,21.3435,2019-10-14T00:00:00Z,14,10,2019,EBIRD,OBS817386398,CC0_1_0,NA,obsr805592,NA
URN:catalog:CLO:EBIRD:OBS822762791,Alcedo atthis,TR,ÖKA Boğaziçi--Riva Köyü,İstanbul,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.2118,29.2274,2019-10-31T00:00:00Z,31,10,2019,EBIRD,OBS822762791,CC0_1_0,NA,obsr727065,NA
URN:catalog:CLO:EBIRD_POR:OBS822673402,Alcedo atthis,ES,Marismas del Río Piedras y Flecha del Rompido,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.2253,-7.13817,2019-10-31T00:00:00Z,31,10,2019,EBIRD_POR,OBS822673402,CC0_1_0,NA,obsr496537,NA
URN:catalog:CLO:EBIRD:OBS821007543,Alcedo atthis,SI,Škocjanski zatok,Koper/Capodistria (urbane commune),PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,45.5497,13.7553,2019-10-26T00:00:00Z,26,10,2019,EBIRD,OBS821007543,CC0_1_0,NA,obsr1190181,NA
URN:catalog:CLO:EBIRD:OBS856243629,Alcedo atthis,ES,Urdaibai RB--bird center y laguna de Orueta,País Vasco,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.3469,-2.65701,2019-10-25T00:00:00Z,25,10,2019,EBIRD,OBS856243629,CC0_1_0,NA,obsr977541,NA
URN:catalog:CLO:EBIRD_ESP:OBS819724656,Alcedo atthis,ES,Parque de La Menacha,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.1624,-5.47308,2019-10-22T00:00:00Z,22,10,2019,EBIRD_ESP,OBS819724656,CC0_1_0,NA,obsr791919,NA
URN:catalog:CLO:EBIRD:OBS817836373,Alcedo atthis,PT,"Monte da Parreira, Ciborro",Évora,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.812,-8.23969,2019-10-18T00:00:00Z,18,10,2019,EBIRD,OBS817836373,CC0_1_0,NA,obsr1091177,NA
URN:catalog:CLO:EBIRD_ESP:OBS817834177,Phoenicopterus roseus,ES,Laguna de Gallocanta--Área general,Aragón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.9702,-1.50444,2019-10-17T00:00:00Z,17,10,2019,EBIRD_ESP,OBS817834177,CC0_1_0,NA,obsr1006521,NA
URN:catalog:CLO:EBIRD:OBS817442406,Alcedo atthis,PT,Quinta Da Torre area,Santarém,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.2727,-8.57789,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS817442406,CC0_1_0,NA,obsr1132281,NA
URN:catalog:CLO:EBIRD_ESP:OBS822389591,Alcedo atthis,ES,Corta de Los Olivillos - Puebla del Río,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1931,-6.0847,2019-10-29T00:00:00Z,29,10,2019,EBIRD_ESP,OBS822389591,CC0_1_0,NA,obsr790916,NA
URN:catalog:CLO:EBIRD:OBS813370990,Alcedo atthis,DE,DE-Niedersachsen-Gartow-Naturpark Elbhöhen-Wendland,Niedersachsen,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,53.0435,11.4261,2019-10-06T00:00:00Z,6,10,2019,EBIRD,OBS813370990,CC0_1_0,NA,obsr644617,NA
URN:catalog:CLO:EBIRD:OBS865098737,Alcedo atthis,ES,Soto de Malfora,Aragón,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.7332,-0.986559,2019-10-10T00:00:00Z,10,10,2019,EBIRD,OBS865098737,CC0_1_0,NA,obsr1025617,NA
URN:catalog:CLO:EBIRD_ESP:OBS815459901,Alcedo atthis,ES,Parque del agua -  Zaragoza,Aragón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.6712,-0.907873,2019-10-12T00:00:00Z,12,10,2019,EBIRD_ESP,OBS815459901,CC0_1_0,NA,obsr620777,NA
URN:catalog:CLO:EBIRD:OBS820277059,Phoenicopterus roseus,ES,Delta de l'Ebre PNat--Pont del Través,Cataluña,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6536,0.685919,2019-10-24T00:00:00Z,24,10,2019,EBIRD,OBS820277059,CC0_1_0,NA,obsr1089704,NA
URN:catalog:CLO:EBIRD:OBS820276212,Alcedo atthis,PT,Açude de Alverca do Campo,Santarém,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.3997,-8.49143,2019-10-16T00:00:00Z,16,10,2019,EBIRD,OBS820276212,CC0_1_0,NA,obsr642933,NA
URN:catalog:CLO:EBIRD:OBS875177045,Alcedo atthis,HU,Old Lakes of Hortobágy fishponds--Hortobágyi-halastó,Hajdú-Bihar,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.6291,21.0786,2019-10-11T00:00:00Z,11,10,2019,EBIRD,OBS875177045,CC0_1_0,NA,obsr1509126,NA
URN:catalog:CLO:EBIRD_ESP:OBS817093244,Alcedo atthis,ES,Alberca de Loreto,Aragón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.1244,-0.451435,2019-10-16T00:00:00Z,16,10,2019,EBIRD_ESP,OBS817093244,CC0_1_0,NA,obsr947113,NA
URN:catalog:CLO:EBIRD:OBS816907980,Alcedo atthis,CY,"Episkopi Cliffs, CY (34.67, 32.845)",Lemesos,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,34.6701,32.8454,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS816907980,CC0_1_0,NA,obsr1181517,NA
URN:catalog:CLO:EBIRD:OBS820273425,Phoenicopterus roseus,IT,Bosco di Patanella,Toscana,PRESENT,17,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.468,11.216,2019-10-24T00:00:00Z,24,10,2019,EBIRD,OBS820273425,CC0_1_0,NA,obsr201220,NA
URN:catalog:CLO:EBIRD_ESP:OBS817076700,Alcedo atthis,ES,Aiguamolls de Rufea,Cataluña,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.5793,0.596287,2019-10-16T00:00:00Z,16,10,2019,EBIRD_ESP,OBS817076700,CC0_1_0,NA,obsr687721,NA
URN:catalog:CLO:EBIRD:OBS816132678,Alcedo atthis,FR,"Munchhausen, Delta de la Sauer, Alsace, France",Alsace,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.9149,8.14641,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS816132678,CC0_1_0,NA,obsr1461565,NA
URN:catalog:CLO:EBIRD:OBS819618678,Alcedo atthis,CH,Champ Pittet,Vaud,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,46.785,6.66507,2019-10-22T00:00:00Z,22,10,2019,EBIRD,OBS819618678,CC0_1_0,NA,obsr114260,NA
URN:catalog:CLO:EBIRD:OBS815135608,Phoenicopterus roseus,IT,Salina di Comacchio e Valle Capre--Torre di avvistamento,Emilia-Romagna,PRESENT,300,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.6689,12.2181,2019-10-11T00:00:00Z,11,10,2019,EBIRD,OBS815135608,CC0_1_0,NA,obsr980476,NA
URN:catalog:CLO:EBIRD:OBS812951211,Alcedo atthis,ES,Eguíllor,Navarra Comunidad Foral de,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.8477,-1.8101,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS812951211,CC0_1_0,NA,obsr428572,NA
URN:catalog:CLO:EBIRD:OBS820676312,Alcedo atthis,ES,Txingudi--Jaizubia,País Vasco,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.3468,-1.81456,2019-10-25T00:00:00Z,25,10,2019,EBIRD,OBS820676312,CC0_1_0,NA,obsr526157,NA
URN:catalog:CLO:EBIRD:OBS819307907,Alcedo atthis,PT,Ria de Alvor--dunas de Alvor,Faro,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1249,-8.60882,2019-10-21T00:00:00Z,21,10,2019,EBIRD,OBS819307907,CC0_1_0,NA,obsr286898,NA
URN:catalog:CLO:EBIRD_POR:OBS815151993,Phoenicopterus roseus,PT,Ria de Alvor--Abicada,Faro,PRESENT,85,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1475,-8.59474,2019-10-11T00:00:00Z,11,10,2019,EBIRD_POR,OBS815151993,CC0_1_0,NA,obsr885512,NA
URN:catalog:CLO:EBIRD:OBS812545658,Alcedo atthis,PT,Lagoa dos Salgados,Faro,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0967,-8.33372,2019-10-03T00:00:00Z,3,10,2019,EBIRD,OBS812545658,CC0_1_0,NA,obsr45021,NA
